sim,sample_size,sensitivity,specificity,misrate,p,p_min,p_max,overall_or,or_t,theta0,theta1_true,theta1,snp
10000,402,1,1,0.24,0.6154,0.605863132111061,0.624936867888939,1.38209254451729,1.53899186256781,0.557213930348259,0.65948275862069,0.634938239835306,CTLA4
10000,402,1,1,0.25,0.6058,0.596220445223249,0.615379554776751,1.37601164761138,1.53899186256781,0.557213930348259,0.65948275862069,0.633915551552582,CTLA4
10000,402,1,1,0.26,0.587,0.577348019027591,0.596651980972409,1.36996463107111,1.53899186256781,0.557213930348259,0.65948275862069,0.632892863269858,CTLA4
10000,402,1,1,0.27,0.5831,0.573434822172986,0.592765177827014,1.36395121253102,1.53899186256781,0.557213930348259,0.65948275862069,0.631870174987133,CTLA4
10000,402,1,1,0.28,0.565,0.555281679153596,0.574718320846404,1.35797111275463,1.53899186256781,0.557213930348259,0.65948275862069,0.630847486704409,CTLA4
10000,402,1,1,0.29,0.5573,0.547563078624361,0.567036921375639,1.35202405559127,1.53899186256781,0.557213930348259,0.65948275862069,0.629824798421685,CTLA4
10000,402,1,1,0.3,0.5455,0.535739171057524,0.555260828942476,1.34610976793358,1.53899186256781,0.557213930348259,0.65948275862069,0.62880211013896,CTLA4
10000,402,1,1,0.31,0.5323,0.522518976582784,0.542081023417216,1.34022797967568,1.53899186256781,0.557213930348259,0.65948275862069,0.627779421856236,CTLA4
10000,402,1,1,0.32,0.5197,0.509906114275076,0.529493885724924,1.33437842367204,1.53899186256781,0.557213930348259,0.65948275862069,0.626756733573512,CTLA4
10000,402,1,1,0.33,0.5091,0.499300127053105,0.518899872946895,1.32856083569706,1.53899186256781,0.557213930348259,0.65948275862069,0.625734045290787,CTLA4
10000,402,1,1,0.34,0.4993,0.489498513200292,0.509101486799708,1.32277495440528,1.53899186256781,0.557213930348259,0.65948275862069,0.624711357008063,CTLA4
10000,402,1,1,0.35,0.4841,0.474303460680951,0.493896539319049,1.31702052129223,1.53899186256781,0.557213930348259,0.65948275862069,0.623688668725339,CTLA4
10000,402,1,1,0.36,0.4742,0.464411560828165,0.483988439171835,1.31129728065595,1.53899186256781,0.557213930348259,0.65948275862069,0.622665980442615,CTLA4
10000,402,1,1,0.37,0.4569,0.447134986207121,0.466665013792879,1.30560497955908,1.53899186256781,0.557213930348259,0.65948275862069,0.62164329215989,CTLA4
10000,402,1,1,0.38,0.4431,0.433362177262669,0.452837822737331,1.29994336779164,1.53899186256781,0.557213930348259,0.65948275862069,0.620620603877166,CTLA4
10000,402,1,1,0.39,0.4404,0.430668385682199,0.450131614317801,1.29431219783435,1.53899186256781,0.557213930348259,0.65948275862069,0.619597915594442,CTLA4
10000,402,1,1,0.4,0.4224,0.412717267640621,0.432082732359379,1.28871122482254,1.53899186256781,0.557213930348259,0.65948275862069,0.618575227311717,CTLA4
10000,402,1,1,0.41,0.404,0.394380861164637,0.413619138835363,1.28314020651068,1.53899186256781,0.557213930348259,0.65948275862069,0.617552539028993,CTLA4
10000,402,1,1,0.42,0.4081,0.398465485204536,0.417734514795465,1.27759890323746,1.53899186256781,0.557213930348259,0.65948275862069,0.616529850746269,CTLA4
10000,402,1,1,0.43,0.3899,0.380339083821171,0.399460916178829,1.2720870778914,1.53899186256781,0.557213930348259,0.65948275862069,0.615507162463544,CTLA4
10000,402,1,1,0.44,0.3795,0.369987401568363,0.389012598431637,1.26660449587704,1.53899186256781,0.557213930348259,0.65948275862069,0.61448447418082,CTLA4
10000,402,1,1,0.45,0.368,0.358546234420457,0.377453765579543,1.26115092508164,1.53899186256781,0.557213930348259,0.65948275862069,0.613461785898096,CTLA4
10000,402,1,1,0.46,0.3555,0.34611674229699,0.36488325770301,1.25572613584247,1.53899186256781,0.557213930348259,0.65948275862069,0.612439097615372,CTLA4
10000,402,1,1,0.47,0.3385,0.329223873951622,0.347776126048378,1.25032990091452,1.53899186256781,0.557213930348259,0.65948275862069,0.611416409332647,CTLA4
10000,402,1,1,0.48,0.3216,0.3124436302842,0.3307563697158,1.24496199543879,1.53899186256781,0.557213930348259,0.65948275862069,0.610393721049923,CTLA4
10000,402,1,1,0.49,0.3198,0.310657185168488,0.328942814831512,1.23962219691105,1.53899186256781,0.557213930348259,0.65948275862069,0.609371032767199,CTLA4
10000,402,1,1,0.5,0.3119,0.302818536392154,0.320981463607846,1.2343102851511,1.53899186256781,0.557213930348259,0.65948275862069,0.608348344484474,CTLA4
10000,402,1,1,0.51,0.2942,0.285267263117744,0.303132736882256,1.22902604227251,1.53899186256781,0.557213930348259,0.65948275862069,0.60732565620175,CTLA4
10000,402,1,1,0.52,0.2865,0.277636980955312,0.295363019044688,1.22376925265282,1.53899186256781,0.557213930348259,0.65948275862069,0.606302967919026,CTLA4
10000,402,1,1,0.53,0.2772,0.268425385094106,0.285974614905894,1.21853970290422,1.53899186256781,0.557213930348259,0.65948275862069,0.605280279636301,CTLA4
10000,402,1,1,0.54,0.2688,0.260109293082147,0.277490706917853,1.21333718184466,1.53899186256781,0.557213930348259,0.65948275862069,0.604257591353577,CTLA4
10000,402,1,1,0.55,0.2506,0.24210487529851,0.25909512470149,1.20816148046943,1.53899186256781,0.557213930348259,0.65948275862069,0.603234903070853,CTLA4
10000,402,1,1,0.56,0.2412,0.232813616979889,0.249586383020111,1.2030123919232,1.53899186256781,0.557213930348259,0.65948275862069,0.602212214788128,CTLA4
10000,402,1,1,0.57,0.2344,0.226095716891045,0.242704283108955,1.19788971147241,1.53899186256781,0.557213930348259,0.65948275862069,0.601189526505404,CTLA4
10000,402,1,1,0.58,0.2367,0.228367618600076,0.245032381399924,1.19279323647816,1.53899186256781,0.557213930348259,0.65948275862069,0.60016683822268,CTLA4
