sim,sample_size,sensitivity,specificity,misrate,p_chisq,p_fisher,overall_or,or_t,theta0,theta1_true,theta1
10000,250,1,1,0.79,0.0191,0.0191,1.41346721795629,3,0.01,0.0294117647058824,0.0140764705882353
10000,250,1,1,0.8,0.0179,0.0179,1.39370078740157,3,0.01,0.0294117647058824,0.0138823529411765
10000,250,1,1,0.81,0.0171,0.0171,1.37394213737453,3,0.01,0.0294117647058824,0.0136882352941176
10000,250,1,1,0.82,0.0159,0.0159,1.35419126328217,3,0.01,0.0294117647058824,0.0134941176470588
10000,250,1,1,0.83,0.0176,0.0176,1.33444816053512,3,0.01,0.0294117647058824,0.0133
10000,250,1,1,0.84,0.0155,0.0155,1.3147128245476,3,0.01,0.0294117647058824,0.0131058823529412
10000,250,1,1,0.85,0.0167,0.0167,1.29498525073746,3,0.01,0.0294117647058824,0.0129117647058824
10000,250,1,1,0.86,0.0146,0.0146,1.27526543452615,3,0.01,0.0294117647058824,0.0127176470588235
10000,250,1,1,0.87,0.0123,0.0123,1.25555337133871,3,0.01,0.0294117647058824,0.0125235294117647
10000,250,1,1,0.88,0.0129,0.0129,1.23584905660377,3,0.01,0.0294117647058824,0.0123294117647059
10000,250,1,1,0.89,0.0121,0.0121,1.21615248575359,3,0.01,0.0294117647058824,0.0121352941176471
10000,250,1,1,0.9,0.0113,0.0113,1.19646365422397,3,0.01,0.0294117647058824,0.0119411764705882
10000,250,1,1,0.91,0.011,0.011,1.17678255745433,3,0.01,0.0294117647058824,0.0117470588235294
10000,250,1,1,0.92,0.0115,0.0115,1.15710919088767,3,0.01,0.0294117647058824,0.0115529411764706
10000,250,1,1,0.93,0.0104,0.0104,1.13744354997055,3,0.01,0.0294117647058824,0.0113588235294118
10000,250,1,1,0.94,0.0096,0.0096,1.11778563015312,3,0.01,0.0294117647058824,0.0111647058823529
10000,250,1,1,0.95,0.0083,0.0083,1.09813542688911,3,0.01,0.0294117647058824,0.0109705882352941
10000,250,1,1,0.96,0.0089,0.0089,1.07849293563579,3,0.01,0.0294117647058824,0.0107764705882353
10000,250,1,1,0.97,0.009,0.009,1.05885815185403,3,0.01,0.0294117647058824,0.0105823529411765
10000,250,1,1,0.98,0.0083,0.0083,1.03923107100824,3,0.01,0.0294117647058824,0.0103882352941176
10000,250,1,1,0.99,0.0078,0.0078,1.01961168856639,3,0.01,0.0294117647058824,0.0101941176470588
10000,250,1,1,1,0.0069,0.0069,1,3,0.01,0.0294117647058824,0.01
10000,250,1,1,0,0.9019,0.9062,3,3,0.05,0.136363636363636,0.136363636363636
10000,250,1,1,0.01,0.8979,0.9027,2.97802197802198,3,0.05,0.136363636363636,0.1355
10000,250,1,1,0.02,0.8845,0.8896,2.9560878243513,3,0.05,0.136363636363636,0.134636363636364
10000,250,1,1,0.03,0.882,0.8862,2.93419740777667,3,0.05,0.136363636363636,0.133772727272727
10000,250,1,1,0.04,0.88,0.8862,2.91235059760956,3,0.05,0.136363636363636,0.132909090909091
10000,250,1,1,0.05,0.8693,0.8743,2.89054726368159,3,0.05,0.136363636363636,0.132045454545455
10000,250,1,1,0.06,0.861,0.867,2.86878727634195,3,0.05,0.136363636363636,0.131181818181818
10000,250,1,1,0.07,0.8576,0.8636,2.84707050645482,3,0.05,0.136363636363636,0.130318181818182
10000,250,1,1,0.08,0.8444,0.8519,2.82539682539683,3,0.05,0.136363636363636,0.129454545454546
10000,250,1,1,0.09,0.8473,0.8536,2.80376610505451,3,0.05,0.136363636363636,0.128590909090909
10000,250,1,1,0.1,0.8364,0.8427,2.78217821782178,3,0.05,0.136363636363636,0.127727272727273
10000,250,1,1,0.11,0.8291,0.8378,2.76063303659743,3,0.05,0.136363636363636,0.126863636363636
10000,250,1,1,0.12,0.825,0.832,2.73913043478261,3,0.05,0.136363636363636,0.126
10000,250,1,1,0.13,0.8136,0.8224,2.71767028627838,3,0.05,0.136363636363636,0.125136363636364
10000,250,1,1,0.14,0.8035,0.8133,2.69625246548324,3,0.05,0.136363636363636,0.124272727272727
10000,250,1,1,0.15,0.8034,0.8109,2.67487684729064,3,0.05,0.136363636363636,0.123409090909091
10000,250,1,1,0.16,0.7933,0.8021,2.65354330708661,3,0.05,0.136363636363636,0.122545454545455
10000,250,1,1,0.17,0.7858,0.7956,2.6322517207473,3,0.05,0.136363636363636,0.121681818181818
10000,250,1,1,0.18,0.7764,0.7856,2.61100196463654,3,0.05,0.136363636363636,0.120818181818182
10000,250,1,1,0.19,0.7643,0.774,2.58979391560353,3,0.05,0.136363636363636,0.119954545454545
10000,250,1,1,0.2,0.7573,0.7681,2.56862745098039,3,0.05,0.136363636363636,0.119090909090909
10000,250,1,1,0.21,0.7457,0.757,2.54750244857982,3,0.05,0.136363636363636,0.118227272727273
10000,250,1,1,0.22,0.7418,0.7535,2.52641878669276,3,0.05,0.136363636363636,0.117363636363636
10000,250,1,1,0.23,0.7197,0.7312,2.50537634408602,3,0.05,0.136363636363636,0.1165
10000,250,1,1,0.24,0.7175,0.7299,2.484375,3,0.05,0.136363636363636,0.115636363636364
10000,250,1,1,0.25,0.7022,0.7137,2.46341463414634,3,0.05,0.136363636363636,0.114772727272727
10000,250,1,1,0.26,0.6952,0.7077,2.44249512670565,3,0.05,0.136363636363636,0.113909090909091
10000,250,1,1,0.27,0.6848,0.6973,2.42161635832522,3,0.05,0.136363636363636,0.113045454545455
10000,250,1,1,0.28,0.6657,0.6809,2.40077821011673,3,0.05,0.136363636363636,0.112181818181818
10000,250,1,1,0.29,0.6582,0.6716,2.37998056365403,3,0.05,0.136363636363636,0.111318181818182
10000,250,1,1,0.3,0.6465,0.6602,2.35922330097087,3,0.05,0.136363636363636,0.110454545454545
10000,250,1,1,0.31,0.6382,0.6529,2.33850630455868,3,0.05,0.136363636363636,0.109590909090909
10000,250,1,1,0.32,0.6225,0.6368,2.31782945736434,3,0.05,0.136363636363636,0.108727272727273
10000,250,1,1,0.33,0.6152,0.6308,2.297192642788,3,0.05,0.136363636363636,0.107863636363636
10000,250,1,1,0.34,0.5931,0.6089,2.27659574468085,3,0.05,0.136363636363636,0.107
10000,250,1,1,0.35,0.5854,0.6,2.256038647343,3,0.05,0.136363636363636,0.106136363636364
10000,250,1,1,0.36,0.5693,0.5836,2.23552123552124,3,0.05,0.136363636363636,0.105272727272727
10000,250,1,1,0.37,0.5602,0.5763,2.21504339440694,3,0.05,0.136363636363636,0.104409090909091
10000,250,1,1,0.38,0.5469,0.5633,2.19460500963391,3,0.05,0.136363636363636,0.103545454545455
10000,250,1,1,0.39,0.5378,0.5553,2.17420596727623,3,0.05,0.136363636363636,0.102681818181818
10000,250,1,1,0.4,0.5196,0.5373,2.15384615384615,3,0.05,0.136363636363636,0.101818181818182
10000,250,1,1,0.41,0.5087,0.5261,2.13352545629203,3,0.05,0.136363636363636,0.100954545454545
10000,250,1,1,0.42,0.4961,0.5129,2.11324376199616,3,0.05,0.136363636363636,0.100090909090909
10000,250,1,1,0.43,0.4861,0.5056,2.09300095877277,3,0.05,0.136363636363636,0.0992272727272728
10000,250,1,1,0.44,0.4752,0.4908,2.0727969348659,3,0.05,0.136363636363636,0.0983636363636364
10000,250,1,1,0.45,0.4554,0.4696,2.05263157894737,3,0.05,0.136363636363636,0.0975
10000,250,1,1,0.46,0.4473,0.4625,2.03250478011472,3,0.05,0.136363636363636,0.0966363636363637
10000,250,1,1,0.47,0.4284,0.4433,2.01241642788921,3,0.05,0.136363636363636,0.0957727272727273
10000,250,1,1,0.48,0.4271,0.4422,1.99236641221374,3,0.05,0.136363636363636,0.0949090909090909
10000,250,1,1,0.49,0.4104,0.4246,1.97235462345091,3,0.05,0.136363636363636,0.0940454545454545
10000,250,1,1,0.5,0.3879,0.4034,1.95238095238095,3,0.05,0.136363636363636,0.0931818181818182
10000,250,1,1,0.51,0.3756,0.3886,1.93244529019981,3,0.05,0.136363636363636,0.0923181818181818
10000,250,1,1,0.52,0.3694,0.3838,1.91254752851711,3,0.05,0.136363636363636,0.0914545454545454
10000,250,1,1,0.53,0.3565,0.3703,1.89268755935423,3,0.05,0.136363636363636,0.0905909090909091
10000,250,1,1,0.54,0.3475,0.3614,1.87286527514232,3,0.05,0.136363636363636,0.0897272727272727
10000,250,1,1,0.55,0.3326,0.3457,1.85308056872038,3,0.05,0.136363636363636,0.0888636363636364
10000,250,1,1,0.56,0.312,0.3255,1.83333333333333,3,0.05,0.136363636363636,0.088
10000,250,1,1,0.57,0.3013,0.3161,1.81362346263009,3,0.05,0.136363636363636,0.0871363636363636
10000,250,1,1,0.58,0.2875,0.3021,1.79395085066163,3,0.05,0.136363636363636,0.0862727272727273
10000,250,1,1,0.59,0.2811,0.2947,1.77431539187913,3,0.05,0.136363636363636,0.0854090909090909
10000,250,1,1,0.6,0.2657,0.2761,1.75471698113208,3,0.05,0.136363636363636,0.0845454545454546
10000,250,1,1,0.61,0.2591,0.2722,1.73515551366635,3,0.05,0.136363636363636,0.0836818181818182
10000,250,1,1,0.62,0.2468,0.2584,1.71563088512241,3,0.05,0.136363636363636,0.0828181818181818
10000,250,1,1,0.63,0.2228,0.2351,1.6961429915334,3,0.05,0.136363636363636,0.0819545454545455
10000,250,1,1,0.64,0.2274,0.2389,1.67669172932331,3,0.05,0.136363636363636,0.0810909090909091
10000,250,1,1,0.65,0.2131,0.2221,1.65727699530516,3,0.05,0.136363636363636,0.0802272727272727
10000,250,1,1,0.66,0.2097,0.2175,1.63789868667917,3,0.05,0.136363636363636,0.0793636363636364
10000,250,1,1,0.67,0.1925,0.2021,1.61855670103093,3,0.05,0.136363636363636,0.0785
10000,250,1,1,0.68,0.185,0.195,1.59925093632959,3,0.05,0.136363636363636,0.0776363636363637
10000,250,1,1,0.69,0.1768,0.1841,1.5799812909261,3,0.05,0.136363636363636,0.0767727272727273
10000,250,1,1,0.7,0.1642,0.1736,1.5607476635514,3,0.05,0.136363636363636,0.0759090909090909
10000,250,1,1,0.71,0.1643,0.1708,1.54154995331466,3,0.05,0.136363636363636,0.0750454545454546
10000,250,1,1,0.72,0.1514,0.1594,1.52238805970149,3,0.05,0.136363636363636,0.0741818181818182
10000,250,1,1,0.73,0.1455,0.1507,1.50326188257223,3,0.05,0.136363636363636,0.0733181818181818
10000,250,1,1,0.74,0.1305,0.1364,1.48417132216015,3,0.05,0.136363636363636,0.0724545454545455
10000,250,1,1,0.75,0.1212,0.1272,1.46511627906977,3,0.05,0.136363636363636,0.0715909090909091
10000,250,1,1,0.76,0.1153,0.1199,1.44609665427509,3,0.05,0.136363636363636,0.0707272727272727
10000,250,1,1,0.77,0.1013,0.1072,1.42711234911792,3,0.05,0.136363636363636,0.0698636363636364
10000,250,1,1,0.78,0.104,0.1096,1.40816326530612,3,0.05,0.136363636363636,0.069
10000,250,1,1,0.79,0.0999,0.1037,1.38924930491196,3,0.05,0.136363636363636,0.0681363636363636
10000,250,1,1,0.8,0.0879,0.0918,1.37037037037037,3,0.05,0.136363636363636,0.0672727272727273
10000,250,1,1,0.81,0.089,0.0928,1.35152636447734,3,0.05,0.136363636363636,0.0664090909090909
10000,250,1,1,0.82,0.0801,0.0832,1.33271719038817,3,0.05,0.136363636363636,0.0655454545454546
10000,250,1,1,0.83,0.078,0.0803,1.31394275161588,3,0.05,0.136363636363636,0.0646818181818182
10000,250,1,1,0.84,0.071,0.0736,1.29520295202952,3,0.05,0.136363636363636,0.0638181818181818
10000,250,1,1,0.85,0.0667,0.0696,1.27649769585253,3,0.05,0.136363636363636,0.0629545454545455
10000,250,1,1,0.86,0.0587,0.0614,1.25782688766114,3,0.05,0.136363636363636,0.0620909090909091
10000,250,1,1,0.87,0.056,0.0581,1.2391904323827,3,0.05,0.136363636363636,0.0612272727272727
10000,250,1,1,0.88,0.0553,0.0567,1.22058823529412,3,0.05,0.136363636363636,0.0603636363636364
10000,250,1,1,0.89,0.0517,0.0531,1.2020202020202,3,0.05,0.136363636363636,0.0595
10000,250,1,1,0.9,0.0481,0.0494,1.18348623853211,3,0.05,0.136363636363636,0.0586363636363636
10000,250,1,1,0.91,0.0466,0.0481,1.16498625114574,3,0.05,0.136363636363636,0.0577727272727273
10000,250,1,1,0.92,0.0436,0.0452,1.14652014652015,3,0.05,0.136363636363636,0.0569090909090909
10000,250,1,1,0.93,0.0382,0.0397,1.12808783165599,3,0.05,0.136363636363636,0.0560454545454545
10000,250,1,1,0.94,0.035,0.0357,1.10968921389397,3,0.05,0.136363636363636,0.0551818181818182
10000,250,1,1,0.95,0.0348,0.0353,1.09132420091324,3,0.05,0.136363636363636,0.0543181818181818
10000,250,1,1,0.96,0.0332,0.0338,1.07299270072993,3,0.05,0.136363636363636,0.0534545454545455
10000,250,1,1,0.97,0.0321,0.033,1.05469462169553,3,0.05,0.136363636363636,0.0525909090909091
10000,250,1,1,0.98,0.0334,0.0341,1.03642987249545,3,0.05,0.136363636363636,0.0517272727272727
10000,250,1,1,0.99,0.0314,0.0318,1.01819836214741,3,0.05,0.136363636363636,0.0508636363636364
10000,250,1,1,1,0.0314,0.0317,1,3,0.05,0.136363636363636,0.05
10000,250,1,1,0,0.9923,0.9923,3,3,0.1,0.25,0.25
10000,250,1,1,0.01,0.9926,0.9926,2.97604790419162,3,0.1,0.25,0.2485
10000,250,1,1,0.02,0.9907,0.9908,2.95219123505976,3,0.1,0.25,0.247
10000,250,1,1,0.03,0.9887,0.9888,2.92842942345924,3,0.1,0.25,0.2455
10000,250,1,1,0.04,0.9877,0.9877,2.9047619047619,3,0.1,0.25,0.244
10000,250,1,1,0.05,0.9883,0.9885,2.88118811881188,3,0.1,0.25,0.2425
10000,250,1,1,0.06,0.9879,0.9881,2.85770750988142,3,0.1,0.25,0.241
10000,250,1,1,0.07,0.9856,0.9858,2.83431952662722,3,0.1,0.25,0.2395
10000,250,1,1,0.08,0.9825,0.9826,2.81102362204724,3,0.1,0.25,0.238
10000,250,1,1,0.09,0.9821,0.9823,2.78781925343811,3,0.1,0.25,0.2365
10000,250,1,1,0.1,0.9793,0.9793,2.76470588235294,3,0.1,0.25,0.235
10000,250,1,1,0.11,0.9783,0.9785,2.74168297455969,3,0.1,0.25,0.2335
10000,250,1,1,0.12,0.9751,0.9757,2.71875,3,0.1,0.25,0.232
10000,250,1,1,0.13,0.9744,0.9745,2.69590643274854,3,0.1,0.25,0.2305
10000,250,1,1,0.14,0.97,0.9702,2.67315175097276,3,0.1,0.25,0.229
10000,250,1,1,0.15,0.9663,0.9667,2.6504854368932,3,0.1,0.25,0.2275
10000,250,1,1,0.16,0.9651,0.9654,2.62790697674419,3,0.1,0.25,0.226
10000,250,1,1,0.17,0.9649,0.9654,2.60541586073501,3,0.1,0.25,0.2245
10000,250,1,1,0.18,0.9591,0.9596,2.58301158301158,3,0.1,0.25,0.223
10000,250,1,1,0.19,0.955,0.9555,2.5606936416185,3,0.1,0.25,0.2215
10000,250,1,1,0.2,0.9493,0.95,2.53846153846154,3,0.1,0.25,0.22
10000,250,1,1,0.21,0.9472,0.9479,2.51631477927063,3,0.1,0.25,0.2185
10000,250,1,1,0.22,0.9415,0.9421,2.49425287356322,3,0.1,0.25,0.217
10000,250,1,1,0.23,0.9357,0.9372,2.47227533460803,3,0.1,0.25,0.2155
10000,250,1,1,0.24,0.9268,0.9279,2.45038167938931,3,0.1,0.25,0.214
10000,250,1,1,0.25,0.922,0.9235,2.42857142857143,3,0.1,0.25,0.2125
10000,250,1,1,0.26,0.9187,0.9202,2.40684410646388,3,0.1,0.25,0.211
10000,250,1,1,0.27,0.9127,0.9134,2.38519924098672,3,0.1,0.25,0.2095
10000,250,1,1,0.28,0.9049,0.9066,2.36363636363636,3,0.1,0.25,0.208
10000,250,1,1,0.29,0.8954,0.8973,2.3421550094518,3,0.1,0.25,0.2065
10000,250,1,1,0.3,0.8866,0.8883,2.32075471698113,3,0.1,0.25,0.205
10000,250,1,1,0.31,0.8783,0.8806,2.29943502824859,3,0.1,0.25,0.2035
10000,250,1,1,0.32,0.8745,0.8765,2.2781954887218,3,0.1,0.25,0.202
10000,250,1,1,0.33,0.8709,0.8724,2.25703564727955,3,0.1,0.25,0.2005
10000,250,1,1,0.34,0.8568,0.8591,2.23595505617977,3,0.1,0.25,0.199
10000,250,1,1,0.35,0.8462,0.8494,2.21495327102804,3,0.1,0.25,0.1975
10000,250,1,1,0.36,0.8322,0.8364,2.19402985074627,3,0.1,0.25,0.196
10000,250,1,1,0.37,0.823,0.8256,2.1731843575419,3,0.1,0.25,0.1945
10000,250,1,1,0.38,0.813,0.8171,2.15241635687732,3,0.1,0.25,0.193
10000,250,1,1,0.39,0.7977,0.801,2.1317254174397,3,0.1,0.25,0.1915
10000,250,1,1,0.4,0.7884,0.7916,2.11111111111111,3,0.1,0.25,0.19
10000,250,1,1,0.41,0.7695,0.774,2.090573012939,3,0.1,0.25,0.1885
10000,250,1,1,0.42,0.7516,0.7565,2.07011070110701,3,0.1,0.25,0.187
10000,250,1,1,0.43,0.7477,0.7518,2.04972375690608,3,0.1,0.25,0.1855
10000,250,1,1,0.44,0.7359,0.7395,2.02941176470588,3,0.1,0.25,0.184
10000,250,1,1,0.45,0.7147,0.719,2.00917431192661,3,0.1,0.25,0.1825
10000,250,1,1,0.46,0.7065,0.7111,1.98901098901099,3,0.1,0.25,0.181
10000,250,1,1,0.47,0.6871,0.6912,1.96892138939671,3,0.1,0.25,0.1795
10000,250,1,1,0.48,0.6679,0.6723,1.94890510948905,3,0.1,0.25,0.178
10000,250,1,1,0.49,0.6628,0.6688,1.92896174863388,3,0.1,0.25,0.1765
10000,250,1,1,0.5,0.6427,0.6477,1.90909090909091,3,0.1,0.25,0.175
10000,250,1,1,0.51,0.619,0.6243,1.88929219600726,3,0.1,0.25,0.1735
10000,250,1,1,0.52,0.6057,0.6118,1.8695652173913,3,0.1,0.25,0.172
10000,250,1,1,0.53,0.594,0.6005,1.8499095840868,3,0.1,0.25,0.1705
10000,250,1,1,0.54,0.5706,0.5755,1.83032490974729,3,0.1,0.25,0.169
10000,250,1,1,0.55,0.5517,0.5558,1.81081081081081,3,0.1,0.25,0.1675
10000,250,1,1,0.56,0.5408,0.5471,1.79136690647482,3,0.1,0.25,0.166
10000,250,1,1,0.57,0.5161,0.5209,1.77199281867145,3,0.1,0.25,0.1645
10000,250,1,1,0.58,0.5045,0.5093,1.75268817204301,3,0.1,0.25,0.163
10000,250,1,1,0.59,0.4808,0.4865,1.73345259391771,3,0.1,0.25,0.1615
10000,250,1,1,0.6,0.4634,0.4689,1.71428571428571,3,0.1,0.25,0.16
10000,250,1,1,0.61,0.4418,0.4462,1.6951871657754,3,0.1,0.25,0.1585
10000,250,1,1,0.62,0.4207,0.4252,1.67615658362989,3,0.1,0.25,0.157
10000,250,1,1,0.63,0.4017,0.4061,1.65719360568384,3,0.1,0.25,0.1555
10000,250,1,1,0.64,0.3866,0.3917,1.63829787234043,3,0.1,0.25,0.154
10000,250,1,1,0.65,0.3698,0.3735,1.61946902654867,3,0.1,0.25,0.1525
10000,250,1,1,0.66,0.3589,0.3628,1.60070671378092,3,0.1,0.25,0.151
10000,250,1,1,0.67,0.3317,0.336,1.58201058201058,3,0.1,0.25,0.1495
10000,250,1,1,0.68,0.3179,0.3218,1.56338028169014,3,0.1,0.25,0.148
10000,250,1,1,0.69,0.3039,0.3071,1.54481546572935,3,0.1,0.25,0.1465
10000,250,1,1,0.7,0.2813,0.2842,1.52631578947368,3,0.1,0.25,0.145
10000,250,1,1,0.71,0.2702,0.2728,1.50788091068301,3,0.1,0.25,0.1435
10000,250,1,1,0.72,0.2569,0.2594,1.48951048951049,3,0.1,0.25,0.142
10000,250,1,1,0.73,0.2456,0.2478,1.47120418848168,3,0.1,0.25,0.1405
10000,250,1,1,0.74,0.2255,0.2279,1.45296167247387,3,0.1,0.25,0.139
10000,250,1,1,0.75,0.203,0.2049,1.43478260869565,3,0.1,0.25,0.1375
10000,250,1,1,0.76,0.1931,0.1952,1.41666666666667,3,0.1,0.25,0.136
10000,250,1,1,0.77,0.1859,0.1878,1.39861351819757,3,0.1,0.25,0.1345
10000,250,1,1,0.78,0.1747,0.1767,1.38062283737024,3,0.1,0.25,0.133
10000,250,1,1,0.79,0.1575,0.1595,1.36269430051813,3,0.1,0.25,0.1315
10000,250,1,1,0.8,0.1482,0.1499,1.3448275862069,3,0.1,0.25,0.13
10000,250,1,1,0.81,0.131,0.1324,1.32702237521515,3,0.1,0.25,0.1285
10000,250,1,1,0.82,0.1306,0.1324,1.30927835051546,3,0.1,0.25,0.127
10000,250,1,1,0.83,0.1228,0.1243,1.29159519725557,3,0.1,0.25,0.1255
10000,250,1,1,0.84,0.1075,0.1084,1.27397260273973,3,0.1,0.25,0.124
10000,250,1,1,0.85,0.0975,0.0986,1.25641025641026,3,0.1,0.25,0.1225
10000,250,1,1,0.86,0.0872,0.0882,1.23890784982935,3,0.1,0.25,0.121
10000,250,1,1,0.87,0.0805,0.081,1.22146507666099,3,0.1,0.25,0.1195
10000,250,1,1,0.88,0.071,0.0722,1.20408163265306,3,0.1,0.25,0.118
10000,250,1,1,0.89,0.0674,0.068,1.18675721561969,3,0.1,0.25,0.1165
10000,250,1,1,0.9,0.0583,0.0586,1.16949152542373,3,0.1,0.25,0.115
10000,250,1,1,0.91,0.056,0.0569,1.15228426395939,3,0.1,0.25,0.1135
10000,250,1,1,0.92,0.0527,0.0531,1.13513513513514,3,0.1,0.25,0.112
10000,250,1,1,0.93,0.0462,0.0469,1.11804384485666,3,0.1,0.25,0.1105
10000,250,1,1,0.94,0.0458,0.0463,1.1010101010101,3,0.1,0.25,0.109
10000,250,1,1,0.95,0.0404,0.0408,1.08403361344538,3,0.1,0.25,0.1075
10000,250,1,1,0.96,0.0398,0.0403,1.06711409395973,3,0.1,0.25,0.106
10000,250,1,1,0.97,0.0346,0.0348,1.05025125628141,3,0.1,0.25,0.1045
10000,250,1,1,0.98,0.0386,0.039,1.03344481605351,3,0.1,0.25,0.103
10000,250,1,1,0.99,0.0344,0.0351,1.01669449081803,3,0.1,0.25,0.1015
10000,250,1,1,1,0.036,0.0367,1,3,0.1,0.25,0.1
10000,250,1,1,0,1,1,3,3,0.25,0.5,0.5
10000,250,1,1,0.01,0.9999,0.9999,2.97014925373134,3,0.25,0.5,0.4975
10000,250,1,1,0.02,0.9999,0.9999,2.94059405940594,3,0.25,0.5,0.495
10000,250,1,1,0.03,1,1,2.91133004926108,3,0.25,0.5,0.4925
10000,250,1,1,0.04,0.9997,0.9997,2.88235294117647,3,0.25,0.5,0.49
10000,250,1,1,0.05,0.9998,0.9998,2.85365853658537,3,0.25,0.5,0.4875
10000,250,1,1,0.06,0.9997,0.9997,2.8252427184466,3,0.25,0.5,0.485
10000,250,1,1,0.07,0.9996,0.9996,2.79710144927536,3,0.25,0.5,0.4825
10000,250,1,1,0.08,0.9996,0.9996,2.76923076923077,3,0.25,0.5,0.48
10000,250,1,1,0.09,0.9992,0.9992,2.74162679425837,3,0.25,0.5,0.4775
10000,250,1,1,0.1,0.9997,0.9997,2.71428571428572,3,0.25,0.5,0.475
10000,250,1,1,0.11,0.9996,0.9996,2.68720379146919,3,0.25,0.5,0.4725
10000,250,1,1,0.12,0.999,0.999,2.66037735849057,3,0.25,0.5,0.47
10000,250,1,1,0.13,0.9982,0.9982,2.63380281690141,3,0.25,0.5,0.4675
10000,250,1,1,0.14,0.9987,0.9987,2.60747663551402,3,0.25,0.5,0.465
10000,250,1,1,0.15,0.9989,0.9989,2.58139534883721,3,0.25,0.5,0.4625
10000,250,1,1,0.16,0.9985,0.9985,2.55555555555556,3,0.25,0.5,0.46
10000,250,1,1,0.17,0.9973,0.9973,2.52995391705069,3,0.25,0.5,0.4575
10000,250,1,1,0.18,0.997,0.997,2.5045871559633,3,0.25,0.5,0.455
10000,250,1,1,0.19,0.9957,0.9957,2.47945205479452,3,0.25,0.5,0.4525
10000,250,1,1,0.2,0.9964,0.9964,2.45454545454545,3,0.25,0.5,0.45
10000,250,1,1,0.21,0.9952,0.9952,2.42986425339367,3,0.25,0.5,0.4475
10000,250,1,1,0.22,0.9946,0.9946,2.40540540540541,3,0.25,0.5,0.445
10000,250,1,1,0.23,0.9955,0.9955,2.38116591928251,3,0.25,0.5,0.4425
10000,250,1,1,0.24,0.993,0.993,2.35714285714286,3,0.25,0.5,0.44
10000,250,1,1,0.25,0.9923,0.9923,2.33333333333333,3,0.25,0.5,0.4375
10000,250,1,1,0.26,0.9912,0.9912,2.30973451327434,3,0.25,0.5,0.435
10000,250,1,1,0.27,0.9895,0.9895,2.2863436123348,3,0.25,0.5,0.4325
10000,250,1,1,0.28,0.9871,0.9871,2.26315789473684,3,0.25,0.5,0.43
10000,250,1,1,0.29,0.9858,0.9858,2.24017467248908,3,0.25,0.5,0.4275
10000,250,1,1,0.3,0.981,0.981,2.21739130434783,3,0.25,0.5,0.425
10000,250,1,1,0.31,0.9797,0.9797,2.19480519480519,3,0.25,0.5,0.4225
10000,250,1,1,0.32,0.9784,0.9784,2.17241379310345,3,0.25,0.5,0.42
10000,250,1,1,0.33,0.9757,0.9757,2.15021459227468,3,0.25,0.5,0.4175
10000,250,1,1,0.34,0.9705,0.9705,2.12820512820513,3,0.25,0.5,0.415
10000,250,1,1,0.35,0.9611,0.9611,2.1063829787234,3,0.25,0.5,0.4125
10000,250,1,1,0.36,0.9626,0.9626,2.08474576271186,3,0.25,0.5,0.41
10000,250,1,1,0.37,0.9589,0.9589,2.06329113924051,3,0.25,0.5,0.4075
10000,250,1,1,0.38,0.9536,0.9536,2.04201680672269,3,0.25,0.5,0.405
10000,250,1,1,0.39,0.9494,0.9494,2.02092050209205,3,0.25,0.5,0.4025
10000,250,1,1,0.4,0.9353,0.9353,2,3,0.25,0.5,0.4
10000,250,1,1,0.41,0.933,0.933,1.97925311203319,3,0.25,0.5,0.3975
10000,250,1,1,0.42,0.9283,0.9283,1.95867768595041,3,0.25,0.5,0.395
10000,250,1,1,0.43,0.9121,0.9121,1.93827160493827,3,0.25,0.5,0.3925
10000,250,1,1,0.44,0.9059,0.9059,1.91803278688525,3,0.25,0.5,0.39
10000,250,1,1,0.45,0.8986,0.8986,1.89795918367347,3,0.25,0.5,0.3875
10000,250,1,1,0.46,0.8899,0.8899,1.87804878048781,3,0.25,0.5,0.385
10000,250,1,1,0.47,0.8717,0.8717,1.8582995951417,3,0.25,0.5,0.3825
10000,250,1,1,0.48,0.8593,0.8593,1.83870967741936,3,0.25,0.5,0.38
10000,250,1,1,0.49,0.8473,0.8473,1.81927710843374,3,0.25,0.5,0.3775
10000,250,1,1,0.5,0.8331,0.8331,1.8,3,0.25,0.5,0.375
10000,250,1,1,0.51,0.818,0.818,1.7808764940239,3,0.25,0.5,0.3725
10000,250,1,1,0.52,0.8066,0.8066,1.76190476190476,3,0.25,0.5,0.37
10000,250,1,1,0.53,0.7851,0.7851,1.74308300395257,3,0.25,0.5,0.3675
10000,250,1,1,0.54,0.7633,0.7633,1.7244094488189,3,0.25,0.5,0.365
10000,250,1,1,0.55,0.7474,0.7474,1.70588235294118,3,0.25,0.5,0.3625
10000,250,1,1,0.56,0.7369,0.7369,1.6875,3,0.25,0.5,0.36
10000,250,1,1,0.57,0.7151,0.7151,1.66926070038911,3,0.25,0.5,0.3575
10000,250,1,1,0.58,0.6917,0.6917,1.65116279069767,3,0.25,0.5,0.355
10000,250,1,1,0.59,0.6798,0.6798,1.63320463320463,3,0.25,0.5,0.3525
10000,250,1,1,0.6,0.6508,0.6508,1.61538461538462,3,0.25,0.5,0.35
10000,250,1,1,0.61,0.6283,0.6283,1.59770114942529,3,0.25,0.5,0.3475
10000,250,1,1,0.62,0.6193,0.6193,1.58015267175573,3,0.25,0.5,0.345
10000,250,1,1,0.63,0.5749,0.5749,1.56273764258555,3,0.25,0.5,0.3425
