sim,sample_size,sensitivity,specificity,misrate,p,p_min,p_max,overall_or,or_t,theta0,theta1_true,theta1
10000,100,0.8,0.9,0.51,0.2052,0.197283376556803,0.213116623443197,1.6929996089167,3,0.25,0.5,0.36075
10000,100,0.8,0.9,0.52,0.2034,0.195509255051574,0.211290744948426,1.6801872074883,3,0.25,0.5,0.359
10000,100,0.8,0.9,0.53,0.199,0.191173543479577,0.206826456520423,1.66744457409568,3,0.25,0.5,0.35725
10000,100,0.8,0.9,0.54,0.1859,0.178273927093398,0.193526072906602,1.65477114041893,3,0.25,0.5,0.3555
10000,100,0.8,0.9,0.55,0.185,0.177388205599402,0.192611794400598,1.642166344294,3,0.25,0.5,0.35375
10000,100,0.8,0.9,0.56,0.1748,0.167354862816592,0.182245137183408,1.62962962962963,3,0.25,0.5,0.352
10000,100,0.8,0.9,0.57,0.1687,0.161358939348997,0.176041060651003,1.61716044632551,3,0.25,0.5,0.35025
10000,100,0.8,0.9,0.58,0.1583,0.151144475028784,0.165455524971216,1.60475825019187,3,0.25,0.5,0.3485
10000,100,0.8,0.9,0.59,0.1517,0.144667821200653,0.158732178799347,1.59242250287026,3,0.25,0.5,0.34675
10000,100,0.8,0.9,0.6,0.1541,0.147022445660035,0.161177554339965,1.58015267175573,3,0.25,0.5,0.345
10000,100,0.8,0.9,0.61,0.1415,0.134667639860567,0.148332360139433,1.56794822992006,3,0.25,0.5,0.34325
10000,100,0.8,0.9,0.62,0.1323,0.12565818000234,0.13894181999766,1.55580865603645,3,0.25,0.5,0.3415
10000,100,0.8,0.9,0.63,0.1257,0.119201393229705,0.132198606770295,1.54373343430519,3,0.25,0.5,0.33975
10000,100,0.8,0.9,0.64,0.1256,0.119103607223124,0.132096392776876,1.53172205438066,3,0.25,0.5,0.338
10000,100,0.8,0.9,0.65,0.1203,0.113922910821557,0.126677089178443,1.51977401129944,3,0.25,0.5,0.33625
10000,100,0.8,0.9,0.66,0.1144,0.108160436673695,0.120639563326305,1.50788880540947,3,0.25,0.5,0.3345
10000,100,0.8,0.9,0.67,0.1148,0.108550949601062,0.121049050398938,1.49606594230049,3,0.25,0.5,0.33275
10000,100,0.8,0.9,0.68,0.1039,0.0979185236067049,0.109881476393295,1.48430493273543,3,0.25,0.5,0.331
10000,100,0.8,0.9,0.69,0.1018,0.0958723466925278,0.107727653307472,1.47260529258293,3,0.25,0.5,0.32925
10000,100,0.8,0.9,0.7,0.0998,0.0939243332550564,0.105675666744944,1.46096654275093,3,0.25,0.5,0.3275
10000,100,0.8,0.9,0.71,0.0964,0.0906143919502964,0.102185608049704,1.44938820912125,3,0.25,0.5,0.32575
10000,100,0.8,0.9,0.72,0.0852,0.0797272544566553,0.0906727455433447,1.43786982248521,3,0.25,0.5,0.324
10000,100,0.8,0.9,0.73,0.0834,0.0779800493474005,0.0888199506525995,1.42641091848027,3,0.25,0.5,0.32225
10000,100,0.8,0.9,0.74,0.0829,0.0774948469889556,0.0883051530110444,1.41501103752759,3,0.25,0.5,0.3205
10000,100,0.8,0.9,0.75,0.0772,0.0719677941297562,0.0824322058702438,1.40366972477064,3,0.25,0.5,0.31875
10000,100,0.8,0.9,0.76,0.0747,0.0695462427040283,0.0798537572959717,1.39238653001464,3,0.25,0.5,0.317
10000,100,0.8,0.9,0.77,0.0719,0.0668361105949009,0.0769638894050991,1.38116100766703,3,0.25,0.5,0.31525
10000,100,0.8,0.9,0.78,0.0681,0.0631616644907381,0.0730383355092619,1.36999271667881,3,0.25,0.5,0.3135
10000,100,0.8,0.9,0.79,0.0675,0.0625818849129878,0.0724181150870123,1.35888122048674,3,0.25,0.5,0.31175
10000,100,0.8,0.9,0.8,0.0633,0.0585266366336084,0.0680733633663916,1.34782608695652,3,0.25,0.5,0.31
10000,100,0.8,0.9,0.81,0.0542,0.049761648652617,0.058638351347383,1.33682688832671,3,0.25,0.5,0.30825
10000,100,0.8,0.9,0.82,0.0533,0.048896559081831,0.057703440918169,1.32588320115357,3,0.25,0.5,0.3065
10000,100,0.8,0.9,0.83,0.0518,0.047455525664739,0.056144474335261,1.31499460625674,3,0.25,0.5,0.30475
10000,100,0.8,0.9,0.84,0.0539,0.0494732470592546,0.0583267529407454,1.30416068866571,3,0.25,0.5,0.303
10000,100,0.8,0.9,0.85,0.0488,0.0445765416817852,0.0530234583182148,1.29338103756708,3,0.25,0.5,0.30125
10000,100,0.8,0.9,0.86,0.0494,0.0451519975350928,0.0536480024649072,1.28265524625268,3,0.25,0.5,0.2995
10000,100,0.8,0.9,0.87,0.0431,0.0391189806087682,0.0470810193912318,1.27198291206835,3,0.25,0.5,0.29775
10000,100,0.8,0.9,0.88,0.0414,0.0374948181379997,0.0453051818620003,1.26136363636364,3,0.25,0.5,0.296
10000,100,0.8,0.9,0.89,0.0412,0.0373038559868358,0.0450961440131642,1.25079702444208,3,0.25,0.5,0.29425
10000,100,0.8,0.9,0.9,0.0404,0.0365402588255776,0.0442597411744224,1.24028268551237,3,0.25,0.5,0.2925
10000,100,0.8,0.9,0.91,0.0427,0.0387366689691143,0.0466633310308857,1.22982023264011,3,0.25,0.5,0.29075
10000,100,0.8,0.9,0.92,0.0437,0.0396926232237983,0.0477073767762018,1.21940928270042,3,0.25,0.5,0.289
