sim,sample_size,sensitivity,specificity,misrate,p,p_min,p_max,overall_or,or_t,theta0,theta1_true,theta1
10000,100,1,1,0.68,0.0436,0.039597001669399,0.047602998330601,1.07932573128408,1.25,0.05,0.0617283950617284,0.0537530864197531
10000,100,1,1,0.69,0.0418,0.0378768166552277,0.0457231833447723,1.07683727847317,1.25,0.05,0.0617283950617284,0.0536358024691358
10000,100,1,1,0.7,0.0472,0.0430428637934574,0.0513571362065426,1.07434944237918,1.25,0.05,0.0617283950617284,0.0535185185185185
10000,100,1,1,0.71,0.0406,0.0367311200449928,0.0444688799550072,1.07186222277289,1.25,0.05,0.0617283950617284,0.0534012345679012
10000,100,1,1,0.72,0.0454,0.0413190523654657,0.0494809476345343,1.06937561942517,1.25,0.05,0.0617283950617284,0.053283950617284
10000,100,1,1,0.73,0.0443,0.0402664723653057,0.0483335276346943,1.06688963210702,1.25,0.05,0.0617283950617284,0.0531666666666667
10000,100,1,1,0.74,0.0398,0.0359678299930406,0.0436321700069594,1.06440426058955,1.25,0.05,0.0617283950617284,0.0530493827160494
10000,100,1,1,0.75,0.0453,0.0412233357682468,0.0493766642317532,1.06191950464396,1.25,0.05,0.0617283950617284,0.0529320987654321
10000,100,1,1,0.76,0.045,0.0409362187395099,0.0490637812604901,1.0594353640416,1.25,0.05,0.0617283950617284,0.0528148148148148
10000,100,1,1,0.77,0.0443,0.0402664723653057,0.0483335276346943,1.05695183855392,1.25,0.05,0.0617283950617284,0.0526975308641975
10000,100,1,1,0.78,0.0441,0.0400751666199007,0.0481248333800993,1.05446892795246,1.25,0.05,0.0617283950617284,0.0525802469135803
10000,100,1,1,0.79,0.0449,0.0408405240420014,0.0489594759579986,1.05198663200891,1.25,0.05,0.0617283950617284,0.052462962962963
10000,100,1,1,0.8,0.0429,0.0389278130081823,0.0468721869918177,1.04950495049505,1.25,0.05,0.0617283950617284,0.0523456790123457
10000,100,1,1,0.81,0.0444,0.0403621336856375,0.0484378663143625,1.04702388318277,1.25,0.05,0.0617283950617284,0.0522283950617284
10000,100,1,1,0.82,0.041,0.0371129188038904,0.0448870811961096,1.0445434298441,1.25,0.05,0.0617283950617284,0.0521111111111111
10000,100,1,1,0.83,0.0446,0.0405534731309844,0.0486465268690156,1.04206359025114,1.25,0.05,0.0617283950617284,0.0519938271604938
10000,100,1,1,0.84,0.0445,0.040457800613535,0.048542199386465,1.03958436417615,1.25,0.05,0.0617283950617284,0.0518765432098766
10000,100,1,1,0.85,0.0413,0.0373993339522488,0.0452006660477512,1.03710575139147,1.25,0.05,0.0617283950617284,0.0517592592592593
10000,100,1,1,0.86,0.0452,0.0411276246200094,0.0492723753799906,1.03462775166955,1.25,0.05,0.0617283950617284,0.051641975308642
10000,100,1,1,0.87,0.0488,0.0445765416817852,0.0530234583182148,1.03215036478299,1.25,0.05,0.0617283950617284,0.0515246913580247
10000,100,1,1,0.88,0.0441,0.0400751666199007,0.0481248333800993,1.02967359050445,1.25,0.05,0.0617283950617284,0.0514074074074074
10000,100,1,1,0.89,0.0457,0.0416062346800778,0.0497937653199222,1.02719742860675,1.25,0.05,0.0617283950617284,0.0512901234567901
10000,100,1,1,0.9,0.0431,0.0391189806087682,0.0470810193912318,1.02472187886279,1.25,0.05,0.0617283950617284,0.0511728395061728
10000,100,1,1,0.91,0.0436,0.039597001669399,0.047602998330601,1.02224694104561,1.25,0.05,0.0617283950617284,0.0510555555555556
10000,100,1,1,0.92,0.0418,0.0378768166552277,0.0457231833447723,1.01977261492832,1.25,0.05,0.0617283950617284,0.0509382716049383
10000,100,1,1,0.93,0.0443,0.0402664723653057,0.0483335276346943,1.0172989002842,1.25,0.05,0.0617283950617284,0.050820987654321
10000,100,1,1,0.94,0.0427,0.0387366689691143,0.0466633310308857,1.01482579688658,1.25,0.05,0.0617283950617284,0.0507037037037037
10000,100,1,1,0.95,0.0424,0.0384499974351393,0.0463500025648607,1.01235330450896,1.25,0.05,0.0617283950617284,0.0505864197530864
10000,100,1,1,0.96,0.0405,0.036635686236514,0.044364313763486,1.0098814229249,1.25,0.05,0.0617283950617284,0.0504691358024691
10000,100,1,1,0.97,0.0416,0.0376858050844279,0.0455141949155721,1.00741015190811,1.25,0.05,0.0617283950617284,0.0503518518518519
10000,100,1,1,0.98,0.0431,0.0391189806087682,0.0470810193912318,1.0049394912324,1.25,0.05,0.0617283950617284,0.0502345679012346
10000,100,1,1,0.99,0.0441,0.0400751666199007,0.0481248333800993,1.00246944067169,1.25,0.05,0.0617283950617284,0.0501172839506173
10000,100,1,1,1,0.0453,0.0412233357682468,0.0493766642317532,1,1.25,0.05,0.0617283950617284,0.05
10000,100,1,1,0,0.0972,0.0913930071901139,0.103006992809886,1.5,1.5,0.05,0.0731707317073171,0.0731707317073171
10000,100,1,1,0.01,0.0948,0.089057528850633,0.100542471149367,1.49487628092977,1.5,0.05,0.0731707317073171,0.0729390243902439
10000,100,1,1,0.02,0.0997,0.0938269515328409,0.105573048467159,1.48975512243878,1.5,0.05,0.0731707317073171,0.0727073170731708
10000,100,1,1,0.03,0.0901,0.08448717361845,0.09571282638155,1.48463652260804,1.5,0.05,0.0731707317073171,0.0724756097560976
10000,100,1,1,0.04,0.096,0.0902251299965245,0.101774870003476,1.47952047952048,1.5,0.05,0.0731707317073171,0.0722439024390244
10000,100,1,1,0.05,0.0917,0.0860425372185133,0.0973574627814867,1.47440699126092,1.5,0.05,0.0731707317073171,0.0720121951219513
10000,100,1,1,0.06,0.0916,0.0859453115740475,0.0972546884259525,1.46929605591613,1.5,0.05,0.0731707317073171,0.0717804878048781
10000,100,1,1,0.07,0.093,0.0873066550411773,0.0986933449588227,1.46418767157474,1.5,0.05,0.0731707317073171,0.0715487804878049
10000,100,1,1,0.08,0.0917,0.0860425372185133,0.0973574627814867,1.45908183632735,1.5,0.05,0.0731707317073171,0.0713170731707317
10000,100,1,1,0.09,0.0877,0.0821551345169285,0.0932448654830715,1.4539785482664,1.5,0.05,0.0731707317073171,0.0710853658536586
10000,100,1,1,0.1,0.0933,0.0875984227832577,0.0990015772167423,1.44887780548628,1.5,0.05,0.0731707317073171,0.0708536585365854
10000,100,1,1,0.11,0.0904,0.0847787639641893,0.0960212360358107,1.44377960608327,1.5,0.05,0.0731707317073171,0.0706219512195122
10000,100,1,1,0.12,0.0848,0.0793389228434681,0.0902610771565319,1.43868394815553,1.5,0.05,0.0731707317073171,0.070390243902439
10000,100,1,1,0.13,0.0791,0.0738092546505892,0.0843907453494108,1.43359082980314,1.5,0.05,0.0731707317073171,0.0701585365853659
10000,100,1,1,0.14,0.085,0.0795330841311586,0.0904669158688415,1.42850024912805,1.5,0.05,0.0731707317073171,0.0699268292682927
10000,100,1,1,0.15,0.0828,0.0773978135153069,0.0882021864846931,1.42341220423412,1.5,0.05,0.0731707317073171,0.0696951219512195
10000,100,1,1,0.16,0.0833,0.0778830042231007,0.0887169957768993,1.41832669322709,1.5,0.05,0.0731707317073171,0.0694634146341464
10000,100,1,1,0.17,0.0824,0.0770097030758661,0.0877902969241339,1.41324371421459,1.5,0.05,0.0731707317073171,0.0692317073170732
10000,100,1,1,0.18,0.0762,0.0709989761504612,0.0814010238495388,1.40816326530612,1.5,0.05,0.0731707317073171,0.069
10000,100,1,1,0.19,0.0811,0.0757486059245326,0.0864513940754674,1.40308534461309,1.5,0.05,0.0731707317073171,0.0687682926829269
10000,100,1,1,0.2,0.0779,0.0726461203470012,0.0831538796529988,1.39800995024876,1.5,0.05,0.0731707317073171,0.0685365853658537
10000,100,1,1,0.21,0.0772,0.0719677941297562,0.0824322058702438,1.39293708032828,1.5,0.05,0.0731707317073171,0.0683048780487805
10000,100,1,1,0.22,0.0752,0.0700304205834831,0.0803695794165169,1.38786673296867,1.5,0.05,0.0731707317073171,0.0680731707317073
10000,100,1,1,0.23,0.0771,0.0718709006573733,0.0823290993426267,1.38279890628884,1.5,0.05,0.0731707317073171,0.0678414634146342
10000,100,1,1,0.24,0.0747,0.0695462427040283,0.0798537572959717,1.37773359840954,1.5,0.05,0.0731707317073171,0.067609756097561
10000,100,1,1,0.25,0.0736,0.0684812895797555,0.0787187104202445,1.37267080745342,1.5,0.05,0.0731707317073171,0.0673780487804878
10000,100,1,1,0.26,0.0666,0.061712425463965,0.071487574536035,1.36761053154496,1.5,0.05,0.0731707317073171,0.0671463414634147
10000,100,1,1,0.27,0.0749,0.0697399057999317,0.0800600942000683,1.36255276881053,1.5,0.05,0.0731707317073171,0.0669146341463415
10000,100,1,1,0.28,0.0691,0.0641282083631875,0.0740717916368125,1.35749751737835,1.5,0.05,0.0731707317073171,0.0666829268292683
10000,100,1,1,0.29,0.0696,0.0646115933294484,0.0745884066705516,1.35244477537851,1.5,0.05,0.0731707317073171,0.0664512195121951
10000,100,1,1,0.3,0.0731,0.0679973296750914,0.0782026703249086,1.34739454094293,1.5,0.05,0.0731707317073171,0.066219512195122
10000,100,1,1,0.31,0.0653,0.0604569930463276,0.0701430069536724,1.34234681220541,1.5,0.05,0.0731707317073171,0.0659878048780488
10000,100,1,1,0.32,0.0726,0.0675134392381077,0.0776865607618923,1.33730158730159,1.5,0.05,0.0731707317073171,0.0657560975609756
10000,100,1,1,0.33,0.0779,0.0726461203470012,0.0831538796529988,1.33225886436896,1.5,0.05,0.0731707317073171,0.0655243902439024
10000,100,1,1,0.34,0.0728,0.0677069870346548,0.0778930129653452,1.32721864154685,1.5,0.05,0.0731707317073171,0.0652926829268293
10000,100,1,1,0.35,0.0641,0.0592986195584887,0.0689013804415113,1.32218091697646,1.5,0.05,0.0731707317073171,0.0650609756097561
10000,100,1,1,0.36,0.0661,0.0612295027992626,0.0709704972007374,1.31714568880079,1.5,0.05,0.0731707317073171,0.0648292682926829
10000,100,1,1,0.37,0.0652,0.0603604438798867,0.0700395561201133,1.31211295516473,1.5,0.05,0.0731707317073171,0.0645975609756098
10000,100,1,1,0.38,0.0676,0.0626785071212974,0.0725214928787026,1.30708271421496,1.5,0.05,0.0731707317073171,0.0643658536585366
10000,100,1,1,0.39,0.0698,0.0648049681758423,0.0747950318241577,1.30205496410002,1.5,0.05,0.0731707317073171,0.0641341463414634
10000,100,1,1,0.4,0.0582,0.0536105228070036,0.0627894771929964,1.2970297029703,1.5,0.05,0.0731707317073171,0.0639024390243903
10000,100,1,1,0.41,0.0655,0.0606501011223051,0.0703498988776949,1.29200692897798,1.5,0.05,0.0731707317073171,0.0636707317073171
10000,100,1,1,0.42,0.0628,0.0580442573819094,0.0675557426180906,1.28698664027709,1.5,0.05,0.0731707317073171,0.0634390243902439
10000,100,1,1,0.43,0.0634,0.0586231226971392,0.0681768773028608,1.2819688350235,1.5,0.05,0.0731707317073171,0.0632073170731708
10000,100,1,1,0.44,0.0664,0.0615192468658234,0.0712807531341766,1.27695351137488,1.5,0.05,0.0731707317073171,0.0629756097560976
10000,100,1,1,0.45,0.0623,0.0575619639371599,0.0670380360628401,1.27194066749073,1.5,0.05,0.0731707317073171,0.0627439024390244
10000,100,1,1,0.46,0.0609,0.0562120070789108,0.0655879929210893,1.26693030153238,1.5,0.05,0.0731707317073171,0.0625121951219512
10000,100,1,1,0.47,0.0614,0.056694055064794,0.066105944935206,1.26192241166296,1.5,0.05,0.0731707317073171,0.0622804878048781
10000,100,1,1,0.48,0.0644,0.0595881683891367,0.0692118316108633,1.25691699604743,1.5,0.05,0.0731707317073171,0.0620487804878049
10000,100,1,1,0.49,0.0616,0.0568868991124348,0.0663131008875652,1.25191405285256,1.5,0.05,0.0731707317073171,0.0618170731707317
10000,100,1,1,0.5,0.0591,0.0544773836042756,0.0637226163957244,1.24691358024691,1.5,0.05,0.0731707317073171,0.0615853658536586
10000,100,1,1,0.51,0.0601,0.0554409170632248,0.0647590829367752,1.24191557640089,1.5,0.05,0.0731707317073171,0.0613536585365854
10000,100,1,1,0.52,0.0552,0.0507232601069135,0.0596767398930865,1.23692003948667,1.5,0.05,0.0731707317073171,0.0611219512195122
10000,100,1,1,0.53,0.0571,0.0525514470720242,0.0616485529279758,1.23192696767826,1.5,0.05,0.0731707317073171,0.060890243902439
10000,100,1,1,0.54,0.0552,0.0507232601069135,0.0596767398930865,1.22693635915146,1.5,0.05,0.0731707317073171,0.0606585365853659
10000,100,1,1,0.55,0.0531,0.048704364223926,0.057495635776074,1.22194821208385,1.5,0.05,0.0731707317073171,0.0604268292682927
10000,100,1,1,0.56,0.0562,0.0516852830760685,0.0607147169239315,1.21696252465483,1.5,0.05,0.0731707317073171,0.0601951219512195
10000,100,1,1,0.57,0.0547,0.0502424022785904,0.0591575977214096,1.2119792950456,1.5,0.05,0.0731707317073171,0.0599634146341464
10000,100,1,1,0.58,0.0574,0.0528402393691612,0.0619597606308388,1.20699852143913,1.5,0.05,0.0731707317073171,0.0597317073170732
10000,100,1,1,0.59,0.0537,0.0492810005905122,0.0581189994094878,1.2020202020202,1.5,0.05,0.0731707317073171,0.0595
